head,head_type,relation,tail,tail_type,evidence,source_doc_id,source_file,source_type,confidence
全切双眼皮,Treatment,causes,红肿,Symptom,存在僵硬、红肿,Doc_unlabel_0944,unlabel,qwen,0.95
眼睛各方面问题,Other,treated_by,双眼皮全切手术,Treatment,修复眼睛各方面问题一般需要进行双眼皮全切手术,Doc_unlabel_0944,unlabel,qwen,0.9
单纯性女性白带增多,Symptom,is_a,正常生理现象,MedicalCategory,单纯性女性白带增多是一种正常生理现象,Doc_unlabel_0945,unlabel,qwen,0.95
体内激素水平的变化,Other,causes,阴道分泌物增多,Symptom,随着体内激素水平的变化就会出现阴道分泌物的增多,Doc_unlabel_0945,unlabel,qwen,0.9
阴道炎症,Disease,diagnosed_by,白带常规检查,ExamProcedure,可以医院通过白带常规检查，确定一下炎症类型,Doc_unlabel_0945,unlabel,qwen,0.9
阴道炎症,Disease,treated_by,对症治疗,Treatment,然后根据检查结果对症治疗,Doc_unlabel_0945,unlabel,qwen,0.85
阴道炎症,Disease,located_in,阴道,AnatomicalSite,阴道炎症,Doc_unlabel_0945,unlabel,qwen,0.95
先兆流产,Disease,causes,少量的月经流血,Symptom,首先需要排除是否患有先兆流产或者流产等疾病所引起的病情,Doc_unlabel_0946,unlabel,qwen,0.92
流产,Disease,causes,少量的月经流血,Symptom,首先需要排除是否患有先兆流产或者流产等疾病所引起的病情,Doc_unlabel_0946,unlabel,qwen,0.92
先兆流产,Disease,diagnosed_by,尿妊娠试验检查,ExamProcedure,进行尿妊娠试验检查...来明确...是否患有先兆流产,Doc_unlabel_0946,unlabel,qwen,0.9
先兆流产,Disease,diagnosed_by,血hcg检查,ExamProcedure,进行...血hcg检查...来明确...,Doc_unlabel_0946,unlabel,qwen,0.9
先兆流产,Disease,diagnosed_by,血孕酮检查,ExamProcedure,进行...血孕酮检查...来明确...,Doc_unlabel_0946,unlabel,qwen,0.9
先兆流产,Disease,diagnosed_by,盆腔彩超检查,ExamProcedure,进行...以及盆腔彩超检查，来明确...,Doc_unlabel_0946,unlabel,qwen,0.9
胸部胀痛,Symptom,symptom_of,假性月经,Symptom,假性月经来临的症状...临床症状主要包括有...胸部胀痛,Doc_unlabel_0946,unlabel,qwen,0.88
小腹不适,Symptom,symptom_of,假性月经,Symptom,假性月经来临的症状...临床症状主要包括有...小腹不适,Doc_unlabel_0946,unlabel,qwen,0.88
少量的月经流血,Symptom,symptom_of,假性月经,Symptom,假性月经来临的症状...临床症状主要包括有...少量的月经流血的表现,Doc_unlabel_0946,unlabel,qwen,0.88
龟头生殖器疱疹病毒感染,Disease,causes,龟头疼,Symptom,最常见的原因是龟头生殖器疱疹病毒感染,Doc_unlabel_0947,unlabel,qwen,0.9
生殖器疱疹病毒感染,Disease,causes,龟头多个水疱,Symptom,生殖器疱疹病毒感染时，会出现龟头多个水疱,Doc_unlabel_0947,unlabel,qwen,0.9
水疱破裂,Symptom,causes,龟头剧烈的疼痛,Symptom,当水疱破裂时会出现龟头剧烈的疼痛,Doc_unlabel_0947,unlabel,qwen,0.85
龟头发生炎症,PathologicalState,causes,龟头溃疡,Disease,当龟头发生炎症时，也会引起龟头溃疡,Doc_unlabel_0947,unlabel,qwen,0.9
梅毒,Disease,diagnosed_by,梅毒阳性,TestResult,做免疫三项检查时，部分病人会显示梅毒阳性或短棒状杆菌阳性，这提示这部分病人可能有梅毒,Doc_unlabel_0947,unlabel,qwen,0.85
软下疳,Disease,diagnosed_by,短棒状杆菌阳性,TestResult,做免疫三项检查时，部分病人会显示梅毒阳性或短棒状杆菌阳性，这提示这部分病人可能有梅毒或软下疳,Doc_unlabel_0947,unlabel,qwen,0.85
梅毒,Disease,treated_by,规范地治疗,Treatment,这提示这部分病人可能有梅毒或软下疳，需要规范地治疗,Doc_unlabel_0947,unlabel,qwen,0.85
软下疳,Disease,treated_by,规范地治疗,Treatment,这提示这部分病人可能有梅毒或软下疳，需要规范地治疗,Doc_unlabel_0947,unlabel,qwen,0.85
龟头溃疡,Disease,causes,龟头的疼痛,Symptom,当龟头溃疡治愈后，龟头的疼痛也就自然消失,Doc_unlabel_0947,unlabel,qwen,0.85
大步走,Other,causes,关节的损伤,PathologicalState,长时间的大步走会加大对关节的冲击力，容易引起关节的损伤,Doc_unlabel_0949,unlabel,qwen,0.95
遗传因素,RiskFactor,causes,癌症,Disease,癌症的发生是由于遗传因素和环境因素共同作用的结果,Doc_unlabel_0950,unlabel,qwen,0.95
环境因素,RiskFactor,causes,癌症,Disease,癌症的发生是由于遗传因素和环境因素共同作用的结果,Doc_unlabel_0950,unlabel,qwen,0.95
吸烟,RiskFactor,causes,肺癌,Disease,"比如吸烟与肺癌的关系已经很明确,所以不吸烟是预防肺癌发生的重要手段",Doc_unlabel_0950,unlabel,qwen,0.9
神经根型颈椎病,Disease,is_a,颈椎病,Disease,颈椎病很常见所以其分为几种类型，即神经根型颈椎病,Doc_unlabel_0951,unlabel,qwen,0.95
脊髓型颈椎病,Disease,is_a,颈椎病,Disease,颈椎病很常见所以其分为几种类型，即...脊髓型颈椎病,Doc_unlabel_0951,unlabel,qwen,0.95
椎动脉型颈椎病,Disease,is_a,颈椎病,Disease,颈椎病很常见所以其分为几种类型，还有椎动脉型颈椎病,Doc_unlabel_0951,unlabel,qwen,0.95
交感型颈椎病,Disease,is_a,颈椎病,Disease,颈椎病很常见所以其分为几种类型，还有...交感型颈椎病,Doc_unlabel_0951,unlabel,qwen,0.95
颈椎病,Disease,causes,神经压迫,PathologicalState,即颈椎病压迫神经,Doc_unlabel_0951,unlabel,qwen,0.9
颈椎病,Disease,treated_by,非手术治疗,Treatment,压迫神经后主要分两大类治疗，具体如下：1、非手术治疗,Doc_unlabel_0951,unlabel,qwen,0.9
颈椎病,Disease,treated_by,调整生活工作姿势,Treatment,非手术治疗即调整生活工作姿势,Doc_unlabel_0951,unlabel,qwen,0.9
颈椎病,Disease,treated_by,调整睡眠姿势,Treatment,尤其要注意调整睡眠姿势,Doc_unlabel_0951,unlabel,qwen,0.85
颈椎病,Disease,treated_by,规律服药,Treatment,如果通过非手术治疗、规律服药、调整姿势,Doc_unlabel_0951,unlabel,qwen,0.85
颈椎病,Disease,treated_by,手术治疗,Treatment,该状况下需要进行手术治疗,Doc_unlabel_0951,unlabel,qwen,0.9
上肢放射性疼痛,Symptom,symptom_of,颈椎病,Disease,颈椎病压迫神经...如病人出现上肢放射性疼痛,Doc_unlabel_0951,unlabel,qwen,0.9
走路腿发飘,Symptom,symptom_of,颈椎病,Disease,压迫中间的脊髓病人出现走路腿发飘,Doc_unlabel_0951,unlabel,qwen,0.9
走不了路,Symptom,symptom_of,颈椎病,Disease,甚至严重时走不了路需要人扶持,Doc_unlabel_0951,unlabel,qwen,0.9
颈椎病,Disease,located_in,脊髓,AnatomicalSite,压迫中间的脊髓,Doc_unlabel_0951,unlabel,qwen,0.85
出血,Symptom,symptom_of,晚期胃癌,Disease,晚期胃癌体现为癌灶较大、消耗体质、出血,Doc_unlabel_0952,unlabel,qwen,0.95
消化道大出血,Symptom,symptom_of,晚期胃癌,Disease,晚期胃癌体现为癌灶较大、消耗体质、出血甚至消化道大出血,Doc_unlabel_0952,unlabel,qwen,0.95
消耗体质,Symptom,symptom_of,晚期胃癌,Disease,晚期胃癌体现为癌灶较大、消耗体质、出血,Doc_unlabel_0952,unlabel,qwen,0.95
晚期胃癌,Disease,causes,营养状况较差,PathologicalState,进而使得营养状况较差,Doc_unlabel_0952,unlabel,qwen,0.9
营养状况较差,PathologicalState,causes,全身恶病质,PathologicalState,进而表现为全身恶病质,Doc_unlabel_0952,unlabel,qwen,0.9
脚肿,Symptom,symptom_of,全身恶病质,PathologicalState,进而表现为全身恶病质，即可出现脚肿现象,Doc_unlabel_0952,unlabel,qwen,0.9
下肢水肿,Symptom,symptom_of,胃癌晚期,Disease,胃癌晚期可出现多种表现，包括下肢水肿,Doc_unlabel_0952,unlabel,qwen,0.95
脚肿,Symptom,symptom_of,胃癌晚期,Disease,胃癌晚期可出现多种表现，包括下肢水肿、脚肿,Doc_unlabel_0952,unlabel,qwen,0.95
胃癌晚期,Disease,causes,恶病质,PathologicalState,由于胃癌晚期有恶病质,Doc_unlabel_0952,unlabel,qwen,0.95
恶病质,PathologicalState,causes,营养状况较差,PathologicalState,表现为营养状况较差,Doc_unlabel_0952,unlabel,qwen,0.9
恶病质,PathologicalState,causes,白蛋白较低,TestResult,白蛋白较低所致,Doc_unlabel_0952,unlabel,qwen,0.9
社会交往沟通障碍,Symptom,symptom_of,孤独症,Disease,孤独症在医学上主要有两大体现:一类为社会交往沟通障碍,Doc_unlabel_0953,unlabel,qwen,0.95
行为刻板,Symptom,symptom_of,孤独症,Disease,孤独症在医学上主要有两大体现:...第二类为行为刻板,Doc_unlabel_0953,unlabel,qwen,0.95
兴趣狭窄,Symptom,symptom_of,孤独症,Disease,孤独症在医学上主要有两大体现:...第二类为...兴趣狭窄,Doc_unlabel_0953,unlabel,qwen,0.95
普通感冒,Disease,is_a,急性上呼吸道感染,Disease,普通感冒其实叫急性上呼吸道感染,Doc_unlabel_0955,unlabel,qwen,0.95
咳嗽,Symptom,symptom_of,急性上呼吸道感染,Disease,急性感染的病人往往伴随早期咳嗽,Doc_unlabel_0955,unlabel,qwen,0.9
黏膜充血、肿胀、刺激,PathologicalState,causes,干咳,Symptom,因为黏膜充血、肿胀、刺激，会出现干咳,Doc_unlabel_0955,unlabel,qwen,0.92
咽喉肿痛,Symptom,treated_by,利咽消肿的药,Treatment,如果是咽喉肿痛比较明显，建议可以用利咽消肿的药,Doc_unlabel_0955,unlabel,qwen,0.88
鼻塞、流鼻涕,Symptom,symptom_of,急性鼻炎,Disease,如果以鼻部的症状，鼻塞、流鼻涕明显，建议还是要对症进行急性鼻炎治疗,Doc_unlabel_0955,unlabel,qwen,0.85
急性鼻炎,Disease,treated_by,急性鼻炎治疗,Treatment,建议还是要对症进行急性鼻炎治疗,Doc_unlabel_0955,unlabel,qwen,0.9
嗓子非常干痒,Symptom,symptom_of,急性咽喉炎,Disease,嗓子非常干痒，是急性咽喉炎,Doc_unlabel_0955,unlabel,qwen,0.93
急性咽喉炎,Disease,treated_by,抗感染的治疗,Treatment,可以进行抗感染的治疗,Doc_unlabel_0955,unlabel,qwen,0.9
急性咽喉炎,Disease,treated_by,止咳嗽、消肿的治疗,Treatment,止咳嗽、消肿的治疗,Doc_unlabel_0955,unlabel,qwen,0.9
hpv,Other,causes,宫颈癌,Disease,hpv引起的宫颈癌,Doc_unlabel_0956,unlabel,qwen,0.95
宫颈癌,Disease,treated_by,九价宫颈癌疫苗,Treatment,宫颈癌疫苗主要用于预防hpv引起的宫颈癌,Doc_unlabel_0956,unlabel,qwen,0.9
外阴癌,Disease,treated_by,九价宫颈癌疫苗,Treatment,宫颈癌疫苗主要用于预防...外阴癌,Doc_unlabel_0956,unlabel,qwen,0.9
阴道癌,Disease,treated_by,九价宫颈癌疫苗,Treatment,宫颈癌疫苗主要用于预防...阴道癌,Doc_unlabel_0956,unlabel,qwen,0.9
癌前病变,PathologicalState,treated_by,九价宫颈癌疫苗,Treatment,宫颈癌疫苗主要用于预防...癌前病变,Doc_unlabel_0956,unlabel,qwen,0.9
宫颈癌,Disease,diagnosed_by,宫颈癌的筛查,ExamProcedure,还是要定期进行宫颈癌的筛查,Doc_unlabel_0956,unlabel,qwen,0.9
急性心肌梗死,Disease,treated_by,硫酸氢氯吡格雷片,Treatment,此药物在临床当中可以用于治疗急性心肌梗死,Doc_unlabel_0957,unlabel,qwen,0.95
近期缺血性卒中,Disease,treated_by,硫酸氢氯吡格雷片,Treatment,此药物在临床当中可以用于治疗急性心肌梗死以及近期缺血性卒中,Doc_unlabel_0957,unlabel,qwen,0.95
外周动脉性疾病,Disease,treated_by,硫酸氢氯吡格雷片,Treatment,或者确诊外周动脉性疾病的患者都可以服用此药,Doc_unlabel_0957,unlabel,qwen,0.95
急性冠脉综合征,Disease,treated_by,硫酸氢氯吡格雷片,Treatment,还有患者可能是急性冠脉综合征，或者目前服用阿司匹林有明显的胃肠不适，可以服用此药物进行替代治疗,Doc_unlabel_0957,unlabel,qwen,0.9
血栓性静脉炎,Disease,causes,手胀,Symptom,形成血栓性静脉炎，所导致手胀的症状,Doc_unlabel_0958,unlabel,qwen,0.95
肢体的静脉血栓,Disease,causes,血栓性静脉炎,Disease,是否有肢体的静脉血栓，而形成血栓性静脉炎,Doc_unlabel_0958,unlabel,qwen,0.9
慢性上腔静脉阻塞综合征,Disease,causes,手部肿胀,Symptom,慢性上腔静脉阻塞综合征，也可以引起手部肿胀的表现,Doc_unlabel_0958,unlabel,qwen,0.95
恶性肿瘤,Disease,causes,慢性上腔静脉阻塞性综合征,Disease,一般由恶性肿瘤所引起,Doc_unlabel_0958,unlabel,qwen,0.95
肺癌,Disease,causes,慢性上腔静脉阻塞性综合征,Disease,如肺癌、恶性淋巴瘤等导致,Doc_unlabel_0958,unlabel,qwen,0.95
恶性淋巴瘤,Disease,causes,慢性上腔静脉阻塞性综合征,Disease,如肺癌、恶性淋巴瘤等导致,Doc_unlabel_0958,unlabel,qwen,0.95
慢性结核性纵隔炎,Disease,causes,手部肿胀,Symptom,由于慢性结核性纵隔炎、原发性上腔静脉血栓、白塞氏病所造成的,Doc_unlabel_0958,unlabel,qwen,0.9
原发性上腔静脉血栓,Disease,causes,手部肿胀,Symptom,由于慢性结核性纵隔炎、原发性上腔静脉血栓、白塞氏病所造成的,Doc_unlabel_0958,unlabel,qwen,0.9
白塞氏病,Disease,causes,手部肿胀,Symptom,由于慢性结核性纵隔炎、原发性上腔静脉血栓、白塞氏病所造成的,Doc_unlabel_0958,unlabel,qwen,0.9
淋巴回流受阻,PathologicalState,causes,手部肿胀,Symptom,出现淋巴回流受阻的时候，也可以导致出现手部肿胀的症状,Doc_unlabel_0958,unlabel,qwen,0.95
神经营养障碍,PathologicalState,causes,局限性水肿,Symptom,神经营养障碍所致的局限性水肿,Doc_unlabel_0958,unlabel,qwen,0.95
大便表面带有血迹,Symptom,symptom_of,肛门破裂,PathologicalState,在大便的表面带有血迹，需要考虑肛门破裂的可能,Doc_unlabel_0959,unlabel,qwen,0.85
肛门破裂,PathologicalState,treated_by,红霉素软膏,Treatment,肛门的局部皮肤可以涂抹红霉素软膏,Doc_unlabel_0959,unlabel,qwen,0.9
肛门破裂,PathologicalState,treated_by,保持大便通畅,Treatment,这种情况需要保持大便通畅,Doc_unlabel_0959,unlabel,qwen,0.9
肠黏膜损伤,PathologicalState,causes,大便稀,Symptom,大便比较稀...应该是肠黏膜损伤引起的,Doc_unlabel_0959,unlabel,qwen,0.9
肠黏膜损伤,PathologicalState,causes,黏液,Symptom,大便当中有黏液...应该是肠黏膜损伤引起的,Doc_unlabel_0959,unlabel,qwen,0.9
肠黏膜损伤,PathologicalState,causes,血丝,Symptom,有血丝这种情况，应该是肠黏膜损伤引起的,Doc_unlabel_0959,unlabel,qwen,0.9
大便炎症,PathologicalState,symptom_of,肠炎,Disease,主要是看一下大便当中有没有炎症，如果有炎症，应该考虑肠炎,Doc_unlabel_0959,unlabel,qwen,0.85
肠炎,Disease,diagnosed_by,大便常规,ExamProcedure,有必要进行大便常规的检查...如果有炎症，应该考虑肠炎,Doc_unlabel_0959,unlabel,qwen,0.85
肠炎,Disease,treated_by,消炎药,Treatment,如果有炎症，应该考虑肠炎，需要应用消炎药控制感染,Doc_unlabel_0959,unlabel,qwen,0.9
饮酒,RiskFactor,causes,股骨头坏死,Disease,原因主要包括饮酒、外伤和糖皮质激素药物使用,Doc_unlabel_0960,unlabel,qwen,0.95
外伤,RiskFactor,causes,股骨头坏死,Disease,原因主要包括饮酒、外伤和糖皮质激素药物使用,Doc_unlabel_0960,unlabel,qwen,0.95
糖皮质激素药物使用,Treatment,causes,股骨头坏死,Disease,原因主要包括饮酒、外伤和糖皮质激素药物使用,Doc_unlabel_0960,unlabel,qwen,0.95
膝关节的疼痛,Symptom,symptom_of,股骨头坏死,Disease,股骨头坏死早期的症状主要包括:1、膝关节的疼痛,Doc_unlabel_0960,unlabel,qwen,0.95
腹股沟区的疼痛,Symptom,symptom_of,股骨头坏死,Disease,还有一部分人早期的股骨头坏死会出现腹股沟区的疼痛,Doc_unlabel_0960,unlabel,qwen,0.95
大腿内侧的疼痛,Symptom,symptom_of,股骨头坏死,Disease,患儿会出现膝关节以及大腿内侧的疼痛,Doc_unlabel_0960,unlabel,qwen,0.95
逐渐跛行状态,Symptom,symptom_of,股骨头坏死,Disease,随着病情严重还会出现逐渐跛行状态,Doc_unlabel_0960,unlabel,qwen,0.95
股骨头坏死,Disease,diagnosed_by,髋关节影像学检查,ExamProcedure,应当进行早期髋关节影像学检查,Doc_unlabel_0960,unlabel,qwen,0.95
股骨头坏死,Disease,is_a,疾病,MedicalCategory,股骨头坏死对于青壮年是一种致残率比较高的疾病,Doc_unlabel_0960,unlabel,qwen,0.9
髋关节疼痛,Symptom,causes,膝关节疼痛,Symptom,髋关节疼痛会刺激到隐神经，而且隐神经刚好在膝关节区域，从而会诱发膝关节的疼痛引起,Doc_unlabel_0960,unlabel,qwen,0.9
隐神经,AnatomicalSite,located_in,膝关节区域,AnatomicalSite,隐神经刚好在膝关节区域,Doc_unlabel_0960,unlabel,qwen,0.95
嗜神经病毒,Other,causes,面瘫,Disease,面瘫主要是由于嗜神经病毒导致面神经的功能受损,Doc_unlabel_0961,unlabel,qwen,0.92
面部肌肉活动失灵,Symptom,symptom_of,面瘫,Disease,病人表现为面部肌肉活动失灵,Doc_unlabel_0961,unlabel,qwen,0.95
面神经的异位兴奋,PathologicalState,causes,面肌痉挛,Disease,对于面肌痉挛主要是由于面神经的异位兴奋导致面神经兴奋性增加,Doc_unlabel_0961,unlabel,qwen,0.92
半侧面部肌肉抽搐样收缩,Symptom,symptom_of,面肌痉挛,Disease,病人出现半侧面部肌肉抽搐样收缩为特点,Doc_unlabel_0961,unlabel,qwen,0.95
面瘫,Disease,causes,面肌痉挛,Disease,临床上部分面瘫的患者，可以后续出现面肌痉挛,Doc_unlabel_0961,unlabel,qwen,0.85
面瘫,Disease,treated_by,脱水,Treatment,面瘫急性期要给予病人脱水,Doc_unlabel_0961,unlabel,qwen,0.95
面瘫,Disease,treated_by,营养面神经的药物治疗,Treatment,减轻面神经水肿以及营养面神经的药物治疗,Doc_unlabel_0961,unlabel,qwen,0.95
面肌痉挛,Disease,treated_by,卡马西平,Treatment,面肌痉挛可以给予病人药物治疗，可以应用卡马西平,Doc_unlabel_0961,unlabel,qwen,0.95
面肌痉挛,Disease,treated_by,封闭治疗,Treatment,必要时可以进行封闭治疗,Doc_unlabel_0961,unlabel,qwen,0.95
面瘫,Disease,treated_by,b族维生素,Treatment,面瘫和面肌痉挛的患者都可以给予b族维生素,Doc_unlabel_0961,unlabel,qwen,0.95
面瘫,Disease,treated_by,营养神经的药物,Treatment,面瘫和面肌痉挛的患者都可以给予...营养神经的药物,Doc_unlabel_0961,unlabel,qwen,0.95
面肌痉挛,Disease,treated_by,b族维生素,Treatment,面瘫和面肌痉挛的患者都可以给予b族维生素,Doc_unlabel_0961,unlabel,qwen,0.95
面肌痉挛,Disease,treated_by,营养神经的药物,Treatment,面瘫和面肌痉挛的患者都可以给予...营养神经的药物,Doc_unlabel_0961,unlabel,qwen,0.95
面神经水肿,PathologicalState,treated_by,脱水,Treatment,给予病人脱水，减轻面神经水肿,Doc_unlabel_0961,unlabel,qwen,0.9
宫腔粘连,Disease,treated_by,治疗,Treatment,宫腔粘连如果确定存在，需要进行治疗,Doc_unlabel_0962,unlabel,qwen,0.95
宫颈粘连,Disease,causes,月经血排出受阻,Symptom,导致月经血排出受阻,Doc_unlabel_0962,unlabel,qwen,0.92
宫颈粘连,Disease,causes,宫腔积脓,PathologicalState,会导致宫腔积脓,Doc_unlabel_0962,unlabel,qwen,0.93
宫腔积脓,PathologicalState,causes,盆腔的疼痛,Symptom,会引起盆腔的疼痛,Doc_unlabel_0962,unlabel,qwen,0.94
盆腔的疼痛,Symptom,symptom_of,宫腔积脓,PathologicalState,会引起盆腔的疼痛,Doc_unlabel_0962,unlabel,qwen,0.9
宫颈粘连,Disease,treated_by,宫颈粘连的扩张,Treatment,一般进行宫颈粘连的扩张即可,Doc_unlabel_0962,unlabel,qwen,0.95
宫颈粘连,Disease,treated_by,局部宫颈粘连的分离扩宫,Treatment,需要局部宫颈粘连的分离扩宫即可,Doc_unlabel_0962,unlabel,qwen,0.95
人工流产手术,ExamProcedure,causes,宫颈粘连,Disease,做多次的人工流产手术，导致宫腔或宫颈的内膜受阻，进而导致宫颈粘连,Doc_unlabel_0962,unlabel,qwen,0.91
宫腔操作,Other,causes,宫颈粘连,Disease,导致宫颈粘连的原因，目前临床上比较常见的就是宫腔操作,Doc_unlabel_0962,unlabel,qwen,0.9
脚底脱皮,Symptom,symptom_of,足癣,Disease,脚底脱皮，常见于两种情况。一种是脚气，即足癣,Doc_unlabel_0963,unlabel,qwen,0.9
浅部真菌,Other,causes,足癣,Disease,主要是因浅部真菌引起的一种感染性皮肤病,Doc_unlabel_0963,unlabel,qwen,0.95
足癣,Disease,is_a,真菌皮肤病,MedicalCategory,属于一种真菌皮肤病,Doc_unlabel_0963,unlabel,qwen,0.95
足癣,Disease,treated_by,抗真菌的药膏,Treatment,包括使用抗真菌的药膏,Doc_unlabel_0963,unlabel,qwen,0.9
足癣,Disease,treated_by,保证脚部的干燥、透气,Treatment,及保证脚部的干燥、透气,Doc_unlabel_0963,unlabel,qwen,0.9
脚底脱皮,Symptom,symptom_of,湿疹,Disease,另外一种是湿疹...此类脱皮不具传染性,Doc_unlabel_0963,unlabel,qwen,0.9
药物不当,Other,causes,病情加重,PathologicalState,如果使用药物不当，反而会加重病情,Doc_unlabel_0963,unlabel,qwen,0.9
感染性炎症,PathologicalState,is_a,炎症,PathologicalState,炎症有感染性炎症和非感染性炎症,Doc_unlabel_0964,unlabel,qwen,0.95
非感染性炎症,PathologicalState,is_a,炎症,PathologicalState,炎症有感染性炎症和非感染性炎症,Doc_unlabel_0964,unlabel,qwen,0.95
细菌、病毒、支原体、衣原体、真菌等病原微生物感染,RiskFactor,causes,炎症,PathologicalState,是由于细菌、病毒、支原体、衣原体、真菌等病原微生物感染后引起的一种病变,Doc_unlabel_0964,unlabel,qwen,0.95
病毒感染,RiskFactor,causes,由病毒感染引起的疾病,Disease,由病毒感染引起的疾病,Doc_unlabel_0964,unlabel,qwen,0.95
由病毒感染引起的疾病,Disease,treated_by,对症治疗和支持治疗,Treatment,进行适当的对症和支持治疗，一般都可以自愈,Doc_unlabel_0964,unlabel,qwen,0.9
机体免疫功能低下,RiskFactor,causes,慢性病变,PathologicalState,机体免疫功能低下时，病毒感染性的炎症也可能转化为慢性病变,Doc_unlabel_0964,unlabel,qwen,0.85
细菌、支原体、衣原体等病原微生物感染引起的炎症性疾病,Disease,treated_by,合适的药物抗感染治疗,Treatment,需要选择合适的药物抗感染治疗,Doc_unlabel_0964,unlabel,qwen,0.9
上呼吸道感染,Disease,causes,肠系膜淋巴结炎,Disease,大多数情况下是由于上呼吸道感染以后引起的肠系膜淋巴结炎或者消化不良,Doc_unlabel_0965,unlabel,qwen,0.9
上呼吸道感染,Disease,causes,消化不良,Disease,大多数情况下是由于上呼吸道感染以后引起的肠系膜淋巴结炎或者消化不良,Doc_unlabel_0965,unlabel,qwen,0.9
小肚子疼,Symptom,symptom_of,肠系膜淋巴结炎,Disease,小孩子小肚子疼需要慎重对待，大多数情况下是由于上呼吸道感染以后引起的肠系膜淋巴结炎或者消化不良,Doc_unlabel_0965,unlabel,qwen,0.85
小肚子疼,Symptom,symptom_of,消化不良,Disease,小孩子小肚子疼需要慎重对待，大多数情况下是由于上呼吸道感染以后引起的肠系膜淋巴结炎或者消化不良,Doc_unlabel_0965,unlabel,qwen,0.85
红血丝,Symptom,located_in,大腿,AnatomicalSite,大腿有红血丝,Doc_unlabel_0966,unlabel,qwen,0.95
红血丝,Symptom,is_a,正常生理现象,MedicalCategory,属于正常生理现象,Doc_unlabel_0966,unlabel,qwen,0.9
长久站立,RiskFactor,causes,红血丝,Symptom,长久站立或经常做负重力量型活动导致的,Doc_unlabel_0966,unlabel,qwen,0.9
经常做负重力量型活动,RiskFactor,causes,红血丝,Symptom,长久站立或经常做负重力量型活动导致的,Doc_unlabel_0966,unlabel,qwen,0.9
毛细血管扩张,PathologicalState,causes,红血丝,Symptom,毛细血管扩张引起大腿红血丝,Doc_unlabel_0966,unlabel,qwen,0.95
红血丝,Symptom,symptom_of,皮肤过敏,Disease,大腿部的皮肤过敏也可能会出现红血丝,Doc_unlabel_0966,unlabel,qwen,0.85
红血丝,Symptom,treated_by,补充维生素,Treatment,适当补充维生素,Doc_unlabel_0966,unlabel,qwen,0.85
红血丝,Symptom,diagnosed_by,去医院皮肤科就诊,ExamProcedure,建议先去医院皮肤科就诊，查明原因,Doc_unlabel_0966,unlabel,qwen,0.85
急性心肌梗死,Disease,causes,后背的疼痛,Symptom,急性心肌梗死，患者会出现后背的疼痛,Doc_unlabel_0967,unlabel,qwen,0.95
急性心肌梗死,Disease,causes,胸前区的疼痛,Symptom,急性心肌梗死，患者会出现...胸前区的疼痛,Doc_unlabel_0967,unlabel,qwen,0.95
急性心肌梗死,Disease,diagnosed_by,心电图,ExamProcedure,可以通过检查心电图、心肌酶确诊,Doc_unlabel_0967,unlabel,qwen,0.95
急性心肌梗死,Disease,diagnosed_by,心肌酶,TestResult,可以通过检查心电图、心肌酶确诊,Doc_unlabel_0967,unlabel,qwen,0.95
主动脉夹层,Disease,causes,血压的急剧升高,ClinicalSign,这类疾病往往有血压的急剧升高,Doc_unlabel_0967,unlabel,qwen,0.9
主动脉夹层,Disease,causes,血管破裂,PathologicalState,容易导致血管破裂,Doc_unlabel_0967,unlabel,qwen,0.9
血管破裂,PathologicalState,causes,不可逆性的死亡,PathologicalState,一旦破裂会出现不可逆性的死亡,Doc_unlabel_0967,unlabel,qwen,0.9
肺栓塞,Disease,causes,后背疼痛,Symptom,肺栓塞，也会引起后背疼痛,Doc_unlabel_0967,unlabel,qwen,0.95
胰腺炎,Disease,causes,后背疼痛,Symptom,还有胰腺炎、胆囊炎都会放射到后背,Doc_unlabel_0967,unlabel,qwen,0.9
胆囊炎,Disease,causes,后背疼痛,Symptom,还有胰腺炎、胆囊炎都会放射到后背,Doc_unlabel_0967,unlabel,qwen,0.9
外伤,Other,causes,后背疼痛,Symptom,甚至外伤、受凉也会引起,Doc_unlabel_0967,unlabel,qwen,0.9
受凉,Other,causes,后背疼痛,Symptom,甚至外伤、受凉也会引起,Doc_unlabel_0967,unlabel,qwen,0.9
后背疼痛,Symptom,symptom_of,急性心肌梗死,Disease,急性心肌梗死，患者会出现后背的疼痛,Doc_unlabel_0967,unlabel,qwen,0.95
后背疼痛,Symptom,symptom_of,肺栓塞,Disease,肺栓塞，也会引起后背疼痛,Doc_unlabel_0967,unlabel,qwen,0.95
后背疼痛,Symptom,symptom_of,胰腺炎,Disease,还有胰腺炎、胆囊炎都会放射到后背,Doc_unlabel_0967,unlabel,qwen,0.9
后背疼痛,Symptom,symptom_of,胆囊炎,Disease,还有胰腺炎、胆囊炎都会放射到后背,Doc_unlabel_0967,unlabel,qwen,0.9
严重疾病,MedicalCategory,causes,猝死,PathologicalState,筛选导致患者猝死的严重疾病,Doc_unlabel_0967,unlabel,qwen,0.9
尿频,Symptom,symptom_of,尿路感染,Disease,尿路感染常常由于感染性炎性物质刺激膀胱颈部和三角区，会出现尿频、尿急、尿痛和肉眼血尿症状,Doc_unlabel_0968,unlabel,qwen,0.95
