event_id,cause,effect,condition,evidence,source_doc_id,source_file,source_type,confidence
Event_939c6a74f944,肩周炎,关节已丧失功能,冻结期,"对于肩周炎的不同期别,可采取不同的治疗方案,往往处于急性期、亚急性期时会采用针灸进行治疗,应用针灸有比较理想的镇痛消炎的作用;而发展到了亚急性期、冻结期,可以采取推拿的治疗方案。特别是冻结期,可以通过应用一次粘连分离术治疗冻结肩,该技术已经应用了30多年,而且效果非常理想。只需要3天的时间,即可将冻结肩一次性治愈,从而能够恢复肩关节的功能。对于肩周炎,老百姓称之为五十肩。一般是指50岁左右的人群会患有肩周炎,如果存在糖尿病等基础疾病,发病不一定受到年龄的限制,因为糖尿病是肩周炎好发的因素,肩周炎往往分为以下三个期别:1、急性期:患者主要表现为疼痛,并且疼痛的症状会比较严重,甚至会影响到患者夜间的睡眠,疼痛在夜间比白天更为严重;2、亚急性期:疼痛比急性期有所缓解,但是肩关节的功能开始逐渐受限,并且出现炎症、粘连并存的情况;3、冻结期:发展到这一期时疼痛完全消失,最突出的表现是整个肩关节的功能受限,包括上举、外展、后伸以及各个方向活动肩关节都极度受限,基本上关节已丧失功能。",Doc_train_0717_0801,train_0717,gold,1.0
Event_e07ddbe778a5,血管神经性的头痛,太阳穴一阵一阵的疼痛,血压不高,"太阳穴一阵一阵的疼痛,建议患者先测血压,血压升高会导致太阳穴出现跳痛,如果是血压升高导致,患者要口服降压药物使血压下降,达到缓解头痛的目的。常用的速效的降压药硝苯地平片或者是长效的降压药物,施慧达、络活喜、安博维等药物都可以使血压下降,缓解头痛。如果患者血压不高,太阳穴一阵一阵的疼痛,考虑是血管神经性的头痛,可以对症口服止疼的药物来缓解头痛,可以口服氨酚待因片、布洛芬缓释胶囊",Doc_train_0717_0803,train_0717,gold,1.0
Event_077c4de6946d,太厚,孩子出汗,孩子穿衣服,"比如鱼、虾、肉等,同时要注意手心出汗是跟新陈代谢旺盛有关系,要注意少给孩子穿衣服,不要穿的过厚,如果太厚容易导致孩子出汗的情况,也容易导致感冒受凉,适当穿衣就可以。另外一个情况就是注意补充富",Doc_train_0717_0805,train_0717,gold,1.0
Event_b6812655943a,肺癌,疼痛,转移到脑部,"肺癌在早期没有什么特殊的症状,一般是通过体检发现,或者是仅有呼吸系统的共有症状,比如咳嗽、咳痰、痰中带血、低热、胸痛、胸闷、憋气等。肺癌晚期可以有面颈部的水肿、声音嘶哑、呼吸困难等表现,如果肺癌出现胸腔积液,会呼吸困难明显加重,一些中心型肺癌堵塞中央气道,会有一些不可缓解的喘憋,也就是说喘憋用药物缓解不明显,患者非常痛苦。后期肺癌可能会转移到其它脏器引起相应的表现,比如转移到脑部会出现疼痛、视觉昏矇,继发可以导致意识障碍,转移到肝、肺、肠道等其它的部位都会有",Doc_train_0717_0806,train_0717,gold,1.0
Event_85c62d4682ae,肺癌,视觉昏矇,转移到脑部,"肺癌在早期没有什么特殊的症状,一般是通过体检发现,或者是仅有呼吸系统的共有症状,比如咳嗽、咳痰、痰中带血、低热、胸痛、胸闷、憋气等。肺癌晚期可以有面颈部的水肿、声音嘶哑、呼吸困难等表现,如果肺癌出现胸腔积液,会呼吸困难明显加重,一些中心型肺癌堵塞中央气道,会有一些不可缓解的喘憋,也就是说喘憋用药物缓解不明显,患者非常痛苦。后期肺癌可能会转移到其它脏器引起相应的表现,比如转移到脑部会出现疼痛、视觉昏矇,继发可以导致意识障碍,转移到肝、肺、肠道等其它的部位都会有相应的临床",Doc_train_0717_0806,train_0717,gold,1.0
Event_8b76e20cfb3e,肺癌,意识障碍,转移到脑部,"肺癌在早期没有什么特殊的症状,一般是通过体检发现,或者是仅有呼吸系统的共有症状,比如咳嗽、咳痰、痰中带血、低热、胸痛、胸闷、憋气等。肺癌晚期可以有面颈部的水肿、声音嘶哑、呼吸困难等表现,如果肺癌出现胸腔积液,会呼吸困难明显加重,一些中心型肺癌堵塞中央气道,会有一些不可缓解的喘憋,也就是说喘憋用药物缓解不明显,患者非常痛苦。后期肺癌可能会转移到其它脏器引起相应的表现,比如转移到脑部会出现疼痛、视觉昏矇,继发可以导致意识障碍,转移到肝、肺、肠道等其它的部位都会有相应的临床表现。",Doc_train_0717_0806,train_0717,gold,1.0
Event_0ed63ef6259c,急性扁桃体炎,慢性扁桃体炎,控制不好,"总是扁桃体发炎、舌头起疱,这种情况如果是急性扁桃体炎,控制不好,反复发作,迁延不愈会导致慢性扁桃体炎症,慢性扁桃体炎症会因为抵抗力下降反复引起急性的发作,所以通常在扁桃体",Doc_train_0717_0808,train_0717,gold,1.0
Event_62aeab4f0532,急性扁桃体炎,慢性扁桃体炎,反复发作,"总是扁桃体发炎、舌头起疱,这种情况如果是急性扁桃体炎,控制不好,反复发作,迁延不愈会导致慢性扁桃体炎症,慢性扁桃体炎症会因为抵抗力下降反复引起急性的发作,所以通常在扁桃体",Doc_train_0717_0808,train_0717,gold,1.0
Event_45b77233a268,急性扁桃体炎,慢性扁桃体炎,迁延不愈,"总是扁桃体发炎、舌头起疱,这种情况如果是急性扁桃体炎,控制不好,反复发作,迁延不愈会导致慢性扁桃体炎症,慢性扁桃体炎症会因为抵抗力下降反复引起急性的发作,所以通常在扁桃体",Doc_train_0717_0808,train_0717,gold,1.0
Event_cd3d98a178f4,慢性扁桃体炎,反复引起急性的发作,抵抗力下降,"头起疱,这种情况如果是急性扁桃体炎,控制不好,反复发作,迁延不愈会导致慢性扁桃体炎症,慢性扁桃体炎症会因为抵抗力下降反复引起急性的发作,所以通常在扁桃体急性炎症期一定要足量、足疗程的用抗生素将扁桃体急性炎",Doc_train_0717_0808,train_0717,gold,1.0
Event_0fb5c507f70b,合并有糖尿病,心绞痛也会发作频繁,血糖控制不佳,"制血压,将血压尽快降低到正常范围,此时患者的心绞痛发作也会减少;有些人合并有糖尿病,而在血糖控制不佳的情况下,心绞痛也会发作频繁,因此需要控制血糖。",Doc_train_0717_0812,train_0717,gold,1.0
Event_1be68c2fb39d,老年人一旦出现心绞痛,心肌梗死,在2-3分钟以后仍无法得到缓解,"老年人一旦出现心绞痛发作需要立即停止运动,停止活动,原地休息,如果自备有硝酸甘油或者速效救心丸等药物时则应立即含服。如果在2-3分钟以后仍无法得到缓解,则有可能会演变为心肌梗死。患者需要立即求助于他人,拨打120电话、胸痛急救电话。尽快到医院得到",Doc_train_0717_0812,train_0717,gold,1.0
Event_87eee1ce7a68,消化道中营养吸收的不足,营养摄入的不足,严重腹泻,"刺激、生冷、辛辣的食物吃得过多,比较容易引起女性消化系统的问题。当出现严重腹泻或者消化不良的情况下,就容易引起对于消化道中营养吸收的不足,从而间接的导致营养摄入的不足,可能会对于胎儿的营养供给产生影响,所以在怀孕期间的女性没有忌口,只要",Doc_train_0717_0816,train_0717,gold,1.0
Event_b0998f498633,消化道中营养吸收的不足,营养摄入的不足,消化不良,"辛辣的食物吃得过多,比较容易引起女性消化系统的问题。当出现严重腹泻或者消化不良的情况下,就容易引起对于消化道中营养吸收的不足,从而间接的导致营养摄入的不足,可能会对于胎儿的营养供给产生影响,所以在怀孕期间的女性没有忌口,只要",Doc_train_0717_0816,train_0717,gold,1.0
Event_46b87b1223a3,长期卧床,褥疮,老年人,"股骨颈骨折是一种很常见的骨折,尤其是对老年人来说,是一种很常见的髋关节周围骨折。对于股骨颈骨折的治疗方法,无论是老年人还是青年人,如果可以都应该首选手术治疗。因为手术治疗不但恢复快,而且疗效更好,可以更好的预防以后股骨头坏死的发生。如果保守治疗,只能是给予局部骨牵引治疗,以维持骨折断端的位置。这样至少要持续牵引1.5-2个月的时间,才能促进骨折断端的稳定。因此股骨颈骨折保守治疗有很大的并发症,尤其是对于老年人,并不是由于骨折本身造成的,而是由于保守治疗中患者需要卧床休息不能活动,更不能下床,长期卧床过程中可能会形成褥疮、形成深静脉血栓等,也有可能造成坠积性肺炎的发生。所以股骨颈骨折保守治",Doc_train_0717_0817,train_0717,gold,1.0
Event_e3c31d31b27d,长期卧床,坠积性肺炎,老年人,"股骨颈骨折是一种很常见的骨折,尤其是对老年人来说,是一种很常见的髋关节周围骨折。对于股骨颈骨折的治疗方法,无论是老年人还是青年人,如果可以都应该首选手术治疗。因为手术治疗不但恢复快,而且疗效更好,可以更好的预防以后股骨头坏死的发生。如果保守治疗,只能是给予局部骨牵引治疗,以维持骨折断端的位置。这样至少要持续牵引1.5-2个月的时间,才能促进骨折断端的稳定。因此股骨颈骨折保守治疗有很大的并发症,尤其是对于老年人,并不是由于骨折本身造成的,而是由于保守治疗中患者需要卧床休息不能活动,更不能下床,长期卧床过程中可能会形成褥疮、形成深静脉血栓等,也有可能造成坠积性肺炎的发生。所以股骨颈骨折保守治疗是可以的,但是保守治疗带来的并发症也是很",Doc_train_0717_0817,train_0717,gold,1.0
Event_d2392ecc851b,长期卧床,深静脉血栓,老年人,"股骨颈骨折是一种很常见的骨折,尤其是对老年人来说,是一种很常见的髋关节周围骨折。对于股骨颈骨折的治疗方法,无论是老年人还是青年人,如果可以都应该首选手术治疗。因为手术治疗不但恢复快,而且疗效更好,可以更好的预防以后股骨头坏死的发生。如果保守治疗,只能是给予局部骨牵引治疗,以维持骨折断端的位置。这样至少要持续牵引1.5-2个月的时间,才能促进骨折断端的稳定。因此股骨颈骨折保守治疗有很大的并发症,尤其是对于老年人,并不是由于骨折本身造成的,而是由于保守治疗中患者需要卧床休息不能活动,更不能下床,长期卧床过程中可能会形成褥疮、形成深静脉血栓等,也有可能造成坠积性肺炎的发生。所以股骨颈骨折保守治疗是可以的,但是",Doc_train_0717_0817,train_0717,gold,1.0
Event_29a710329411,复发性口腔溃疡长在舌尖上,较为明显的疼痛,舌尖对疼痛较为敏感,"可采用局部消炎止痛、促进溃疡愈合的治疗,溃疡愈合后疼痛即得以缓解。由于舌尖对疼痛较为敏感,所以当复发性口腔溃疡长在舌尖上时,会引起较为明显的疼痛,此时可使用局部麻药进行缓解。此外,曲安奈德口腔膏能够保护创面、隔绝刺",Doc_train_0717_0818,train_0717,gold,1.0
Event_54101765101c,消化液会反流,胃痛,平躺着睡觉,"半夜突然胃痛有以下几个原因:1、十二指肠溃疡,通常出现在青壮年身上,半夜饥饿就会导致胃痛,稍微吃点食物,疼痛的症状会有所缓解。2、胃黏膜脱垂症,胃黏膜感染了幽门螺杆菌、幽门功能失调、胃黏膜出现炎症等都可能会引发胃黏膜脱垂症,会导致胃痛,尤其是晚上右侧位睡觉会压迫到胃部,疼痛会更剧烈。3、晚上吃了很辣的食物,辣椒素对胃黏膜的刺激非常大,可能会导致胃痛,疼痛的表现是胃部灼痛,尤其是平躺着睡觉,消化液会反流,疼痛更剧烈。4、晚上吃特别难消化的食物,比如糯米粉做的食物,这些食物",Doc_train_0717_0819,train_0717,gold,1.0
Event_a0dbd426b8f2,胃黏膜脱垂症,疼痛会更剧烈,晚上右侧位睡觉会压迫到胃部,"年身上,半夜饥饿就会导致胃痛,稍微吃点食物,疼痛的症状会有所缓解。2、胃黏膜脱垂症,胃黏膜感染了幽门螺杆菌、幽门功能失调、胃黏膜出现炎症等都可能会引发胃黏膜脱垂症,会导致胃痛,尤其是晚上右侧位睡觉会压迫到胃部,疼痛会更剧烈。3、晚上吃了很辣的食物,辣椒素对胃黏膜的刺激非常大,可能会导致胃痛,",Doc_train_0717_0819,train_0717,gold,1.0
Event_6b86274cffc3,压力性尿失禁,尿液从尿道外口流出,增加腹压,"成的原因,包括泌尿系感染造成急迫性尿失禁、膀胱过度活动症造成尿失禁以及压力性尿失禁等。其中压力性尿失禁最常见,增加腹压时,造成尿液从尿道外口流出。患者出现压力性尿失禁,如果同时合并尿急的情况,一般建议使用m受体阻断",Doc_train_0717_0821,train_0717,gold,1.0
Event_362d360486ee,一次进食过多,腹胀,豆浆产气量较大,"多脂肪,防止加重肥胖。但豆浆也有一定的坏处,主要表现为胃肠道症状,由于豆浆产气量较大,一次进食过多可能会导致出现腹胀和消化不良。同时豆浆较为寒凉,进食过多可能会出现胃肠功能紊乱。因此孩子",Doc_train_0717_0822,train_0717,gold,1.0
Event_5da667e6babd,一次进食过多,消化不良,豆浆产气量较大,"多脂肪,防止加重肥胖。但豆浆也有一定的坏处,主要表现为胃肠道症状,由于豆浆产气量较大,一次进食过多可能会导致出现腹胀和消化不良。同时豆浆较为寒凉,进食过多可能会出现胃肠功能紊乱。因此孩子可以喝豆浆",Doc_train_0717_0822,train_0717,gold,1.0
Event_1dc5ec11bb5f,豆浆,加重脾胃虚弱,孩子脾胃虚弱,"儿童喝豆浆可以补充各种营养元素,具体如下:1、植物蛋白:豆浆含有丰富的植物蛋白,被人们誉为植物奶,经常喝豆浆可以充分补充植物蛋白,促进孩子的生长发育;2、维生素和矿物质:豆浆含有丰富的维生素和矿物质,可以提供孩子的生长发育所需要的营养元素;3、蛋白质:豆浆的胆固醇含量较低,肥胖的孩子适合通过口服豆浆来补充蛋白质,还能避免摄入过多脂肪,防止加重肥胖。但豆浆也有一定的坏处,主要表现为胃肠道症状,由于豆浆产气量较大,一次进食过多可能会导致出现腹胀和消化不良。同时豆浆较为寒凉,进食过多可能会出现胃肠功能紊乱。因此孩子可以喝豆浆,但不建议一次进食过多,以免加重胃肠道负担,如果孩子脾胃虚弱则不建议进食豆浆,以免加重脾胃虚弱的症状。",Doc_train_0717_0822,train_0717,gold,1.0
Event_497b61a709ae,累及肾脏,蛋白尿,糖尿病肾病患者早期,"可出现心脑血管问题,比如脑卒中、心肌梗死、心衰等;2、微血管病变:主要累及肾脏,糖尿病肾病患者早期可能有蛋白尿,随着肾脏逐渐损伤,还有肾病综合征表现,肌酐和尿素氮升高,最终需要透析",Doc_train_0717_0824,train_0717,gold,1.0
Event_4a78f0a5b884,肝癌的晚期,"疼痛比较明显,会有非常非常明显的疼痛",肝癌靠近被膜下,"肝癌后期就是肝癌的晚期,主要的不适症状表现为以下几点:1、如果是肝癌靠近被膜下,可能疼痛比较明显,会有非常非常明显的疼痛,常常不能晚上睡着觉,导致失眠引起的一系列综合征,最后导致恶病质,引起",Doc_train_0717_0825,train_0717,gold,1.0
Event_7d2cb8fd7f83,进食差,恶病质,肝癌的晚期,"肝癌后期就是肝癌的晚期,主要的不适症状表现为以下几点:1、如果是肝癌靠近被膜下,可能疼痛比较明显,会有非常非常明显的疼痛,常常不能晚上睡着觉,导致失眠引起的一系列综合征,最后导致恶病质,引起患者最后肝衰竭,导致死亡。2、肝癌的晚期如果最后肝功能出现异常,伴有明显黄疸的情况下,如果全身黄疸,会伴有皮肤的瘙痒,所以也基本上不能入睡,最后导致非常痛苦。而且进食差,会有恶病质的现象,身体最后全身瘙痒,又不能入睡,身体又极度衰弱,这种",Doc_train_0717_0825,train_0717,gold,1.0
Event_850a6e64c26f,肝癌的晚期,皮肤的瘙痒,"肝功能出现异常,伴有明显黄疸","肝癌后期就是肝癌的晚期,主要的不适症状表现为以下几点:1、如果是肝癌靠近被膜下,可能疼痛比较明显,会有非常非常明显的疼痛,常常不能晚上睡着觉,导致失眠引起的一系列综合征,最后导致恶病质,引起患者最后肝衰竭,导致死亡。2、肝癌的晚期如果最后肝功能出现异常,伴有明显黄疸的情况下,如果全身黄疸,会伴有皮肤的瘙痒,所以也基本上不能入睡,最后导致非常痛苦。而且进食差,会有恶病质的现象",Doc_train_0717_0825,train_0717,gold,1.0
Event_b58b29081718,幽门螺旋杆菌,细菌定植,进食不洁食物到达胃里,"幽门螺旋杆菌是目前在胃内生存的唯一细菌,其症状有以下几个方面:1、可以引起慢性胃炎、消化性溃疡甚至胃癌等;2、可以引起上腹饱胀不适、疼痛、腹胀,常伴消化不良症状,包括口腔异味、反酸、嗳气,有时可以出现剧烈上腹痛,甚至出现急性上消化道出血症状。及早发现幽门螺旋杆菌早期治疗,有利于预防此类疾病发生。幽门螺旋杆菌一般经口传播,通过进食不洁食物到达胃里,能够引起细菌定植,引起幽门螺旋杆菌感染。",Doc_train_0717_0826,train_0717,gold,1.0
Event_89ebb95d11df,心率在190次/分是属于心率过快,身体是有一定危害,运动后,"运动后的心率如果190次/分对于身体有一定的危害,运动后应该将心率控制在220-年龄×80%,为标准的运动后心率,运动后如果心率在190次/分是属于心率过快的情况,对于身体是有一定危害的。例如心率过快时患者会出现冠状动脉射血能力不足,因此会出现胸闷、气短",Doc_train_0717_0827,train_0717,gold,1.0
Event_5e4954aa920d,心率如果190次/分,身体有一定的危害,运动后,"运动后的心率如果190次/分对于身体有一定的危害,运动后应该将心率控制在220-年龄×80%,为标准的运动后心率,运动",Doc_train_0717_0827,train_0717,gold,1.0
Event_de0b0eab1522,冠状动脉射血能力不足,冠状动脉缺血和痉挛的改变,长期如此,"是属于心率过快的情况,对于身体是有一定危害的。例如心率过快时患者会出现冠状动脉射血能力不足,因此会出现胸闷、气短、心悸、心前区不适,长期如此会造成冠状动脉缺血和痉挛的改变,这样会加重心脏的负担,会引起冠心病、不稳定型心绞痛等疾病的发作。另外",Doc_train_0717_0827,train_0717,gold,1.0
Event_830f07f1895b,摄入过多,胃肠道的不适,"脾胃虚弱、胃寒的人,在吃青菜","节的作用非常明显。青菜的禁忌就是从中医食疗角度上来讲其性味偏寒凉,对于脾胃虚弱、胃寒的人,在吃青菜时不要摄入过多,否则会寒上加寒而引起胃肠道的不适。",Doc_train_0717_0829,train_0717,gold,1.0
Event_1178a87366be,咬伤人体,局部的丘疹、水疱、红肿,蜱虫,"蜱虫是老百姓说的虱子,它咬伤人体后会出现局部的丘疹、水疱、红肿,甚至糜烂、结节,也可以出现肢体麻木,这些症状在小孩比较多见。也可以出",Doc_train_0717_0831,train_0717,gold,1.0
Event_4561091c2d64,咬伤人体,糜烂,蜱虫,"蜱虫是老百姓说的虱子,它咬伤人体后会出现局部的丘疹、水疱、红肿,甚至糜烂、结节,也可以出现肢体麻木,这些症状在小孩比较多见。也可以出现嗜睡、神",Doc_train_0717_0831,train_0717,gold,1.0
Event_364818f18710,咬伤人体,结节,蜱虫,"蜱虫是老百姓说的虱子,它咬伤人体后会出现局部的丘疹、水疱、红肿,甚至糜烂、结节,也可以出现肢体麻木,这些症状在小孩比较多见。也可以出现嗜睡、神志不清",Doc_train_0717_0831,train_0717,gold,1.0
Event_f641c715addf,咬伤人体,肢体麻木,蜱虫,"蜱虫是老百姓说的虱子,它咬伤人体后会出现局部的丘疹、水疱、红肿,甚至糜烂、结节,也可以出现肢体麻木,这些症状在小孩比较多见。也可以出现嗜睡、神志不清的症状,则属于比较重",Doc_train_0717_0831,train_0717,gold,1.0
Event_201301ff1f38,咬伤人体,嗜睡,蜱虫,"蜱虫是老百姓说的虱子,它咬伤人体后会出现局部的丘疹、水疱、红肿,甚至糜烂、结节,也可以出现肢体麻木,这些症状在小孩比较多见。也可以出现嗜睡、神志不清的症状,则属于比较重的情况。局部可以有瘙痒,少数也可以有灼痛",Doc_train_0717_0831,train_0717,gold,1.0
Event_95716ca657fb,咬伤人体,神志不清,蜱虫,"蜱虫是老百姓说的虱子,它咬伤人体后会出现局部的丘疹、水疱、红肿,甚至糜烂、结节,也可以出现肢体麻木,这些症状在小孩比较多见。也可以出现嗜睡、神志不清的症状,则属于比较重的情况。局部可以有瘙痒,少数也可以有灼痛,处理不好",Doc_train_0717_0831,train_0717,gold,1.0
Event_30b2847742a2,咬伤人体,局部可以有瘙痒,蜱虫,"蜱虫是老百姓说的虱子,它咬伤人体后会出现局部的丘疹、水疱、红肿,甚至糜烂、结节,也可以出现肢体麻木,这些症状在小孩比较多见。也可以出现嗜睡、神志不清的症状,则属于比较重的情况。局部可以有瘙痒,少数也可以有灼痛,处理不好局部容易有感染的症状。若感染严重会引起,如",Doc_train_0717_0831,train_0717,gold,1.0
Event_010ff02e8d5b,咬伤人体,灼痛,蜱虫,"蜱虫是老百姓说的虱子,它咬伤人体后会出现局部的丘疹、水疱、红肿,甚至糜烂、结节,也可以出现肢体麻木,这些症状在小孩比较多见。也可以出现嗜睡、神志不清的症状,则属于比较重的情况。局部可以有瘙痒,少数也可以有灼痛,处理不好局部容易有感染的症状。若感染严重会引起,如淋巴结肿大、淋巴管",Doc_train_0717_0831,train_0717,gold,1.0
Event_7f7d29838cd1,咬伤人体,处理不好局部容易有感染,蜱虫,"蜱虫是老百姓说的虱子,它咬伤人体后会出现局部的丘疹、水疱、红肿,甚至糜烂、结节,也可以出现肢体麻木,这些症状在小孩比较多见。也可以出现嗜睡、神志不清的症状,则属于比较重的情况。局部可以有瘙痒,少数也可以有灼痛,处理不好局部容易有感染的症状。若感染严重会引起,如淋巴结肿大、淋巴管炎等症状,则要及时处理,",Doc_train_0717_0831,train_0717,gold,1.0
Event_bf97f906d111,孕妇的腹壁肌肉薄弱、弹性差,腹直肌分离,怀孕以后,"盘后置这一说法,胎盘后置应该指的是胎盘附着在子宫的后壁上,而显怀指的是怀孕以后腹部膨隆的程度,腹部膨隆的程度与胎盘的附着位置没有关系。女性在怀孕以后从外形上看腹部膨隆的程度,与以下因素有关系:一、肥胖,如果孕妇的体重高,腹部脂肪厚,怀孕以后可能会比正常人早出现腹部膨隆,而体重轻且腹部脂肪薄的孕妇,外形上看出腹部膨隆的时间会晚。二、腹壁肌肉的厚度和弹性,如果孕妇的腹壁肌肉薄弱、弹性差,怀孕以后容易出现腹直肌分离,腹部膨隆的程度会比没有腹直肌分离的孕妇明显。三、巨大儿、羊水过多,如",Doc_train_0717_0842,train_0717,gold,1.0
Event_ff1faad50926,体内的雌激素水平降低,外阴痒,更年期,"更年期外阴痒大多是由于体内的雌激素水平降低,乳酸杆菌不再为优势菌,这个时候其他细菌可以过多的侵入到阴道和外阴,而",Doc_train_0717_0844,train_0717,gold,1.0
Event_2057b61a0e79,"乳酸杆菌不再为优势菌,这个时候其他细菌可以过多的侵入到阴道和外阴",外阴痒,更年期,"更年期外阴痒大多是由于体内的雌激素水平降低,乳酸杆菌不再为优势菌,这个时候其他细菌可以过多的侵入到阴道和外阴,而导致出现症状。在临床上,可以通过补充雌激素来进行治疗,可以局部用药",Doc_train_0717_0844,train_0717,gold,1.0
Event_1676c1ccede5,小孩子反复发热,持续的时间会比较长,没有进行比较好的对症治疗,"小孩子反复发热,要看什么疾病引起来,才能知道几天有缓解。孩子发热只是临床的症状,并不是疾病。很多疾病都可能引发症状,比较常见的是呼吸道感染,如果是比较轻的病毒性的呼吸道感染,可能2-3天之后孩子就可能出现症状的缓解。当然了,如果其他原因引起来,没有进行比较好的对症治疗,可能持续的时间会比较长。有的细菌感染,如果没有进行合理的敏感性药物抗炎治疗,会拖的时间也会比",Doc_train_0717_0850,train_0717,gold,1.0
Event_dda4e8f98f68,小孩子反复发热,拖的时间也会比较长,没有进行合理的敏感性药物抗炎治疗,"小孩子反复发热,要看什么疾病引起来,才能知道几天有缓解。孩子发热只是临床的症状,并不是疾病。很多疾病都可能引发症状,比较常见的是呼吸道感染,如果是比较轻的病毒性的呼吸道感染,可能2-3天之后孩子就可能出现症状的缓解。当然了,如果其他原因引起来,没有进行比较好的对症治疗,可能持续的时间会比较长。有的细菌感染,如果没有进行合理的敏感性药物抗炎治疗,会拖的时间也会比较长。再有像其他疾病引起的反复发热,像川崎病、eb病毒感染,或者因为血液疾",Doc_train_0717_0850,train_0717,gold,1.0
Event_6800bbba7b0b,"其他疾病引起的反复发热,像川崎病、eb病毒感染","可以持续存在十几天,甚至半个月到一个月的时间都可能存在",没有对症治疗,"染,如果没有进行合理的敏感性药物抗炎治疗,会拖的时间也会比较长。再有像其他疾病引起的反复发热,像川崎病、eb病毒感染,或者因为血液疾病引发的反复发热,以及结核造成的反复发热,如果没有对症治疗,可以持续存在十几天,甚至半个月到一个月的时间都可能存在。如果孩子存在发热超过三天以上还没有缓解,或者是在三天之内孩子的症状很",Doc_train_0717_0850,train_0717,gold,1.0
Event_cbedd8cfc266,血液疾病引发的反复发热,"可以持续存在十几天,甚至半个月到一个月的时间都可能存在",没有对症治疗,"比较长。再有像其他疾病引起的反复发热,像川崎病、eb病毒感染,或者因为血液疾病引发的反复发热,以及结核造成的反复发热,如果没有对症治疗,可以持续存在十几天,甚至半个月到一个月的时间都可能存在。如果孩子存在发热超过三天以上还没有缓解,或者是在三天之内孩子的症状很",Doc_train_0717_0850,train_0717,gold,1.0
Event_9f0147b338a3,结核造成的反复发热,"可以持续存在十几天,甚至半个月到一个月的时间都可能存在",没有对症治疗,"反复发热,像川崎病、eb病毒感染,或者因为血液疾病引发的反复发热,以及结核造成的反复发热,如果没有对症治疗,可以持续存在十几天,甚至半个月到一个月的时间都可能存在。如果孩子存在发热超过三天以上还没有缓解,或者是在三天之内孩子的症状很",Doc_train_0717_0850,train_0717,gold,1.0
Event_f79bf739b243,小细胞低色素性缺铁性贫血,头晕,大一点的宝宝,"宝宝缺铁会导致血红蛋白合成减少,出现小细胞低色素性缺铁性贫血,孩子可以出现皮肤黏膜苍白,表现为口唇、口腔黏膜、甲床比较明显,孩子容易疲乏,不爱活动,大一点的宝宝可以有头晕、眼前发黑、耳鸣等表现。孩子可以出现各系统的损害,如消化系统,食欲减退",Doc_train_0717_0851,train_0717,gold,1.0
Event_8ca1f2ee8c4c,小细胞低色素性缺铁性贫血,眼前发黑,大一点的宝宝,"宝宝缺铁会导致血红蛋白合成减少,出现小细胞低色素性缺铁性贫血,孩子可以出现皮肤黏膜苍白,表现为口唇、口腔黏膜、甲床比较明显,孩子容易疲乏,不爱活动,大一点的宝宝可以有头晕、眼前发黑、耳鸣等表现。孩子可以出现各系统的损害,如消化系统,食欲减退,少数宝宝",Doc_train_0717_0851,train_0717,gold,1.0
Event_652ebb05c0b0,小细胞低色素性缺铁性贫血,耳鸣,大一点的宝宝,"宝宝缺铁会导致血红蛋白合成减少,出现小细胞低色素性缺铁性贫血,孩子可以出现皮肤黏膜苍白,表现为口唇、口腔黏膜、甲床比较明显,孩子容易疲乏,不爱活动,大一点的宝宝可以有头晕、眼前发黑、耳鸣等表现。孩子可以出现各系统的损害,如消化系统,食欲减退,少数宝宝有益食",Doc_train_0717_0851,train_0717,gold,1.0
Event_c56023175cc6,产后宫腔内胎盘、胎膜组织残留,异常出血,出血量明显过多或者是过少,"情况,出血量如同日常的月经量,一般持续5-7天左右自己会干净。2、如果出血量明显过多或者是过少,出血时间延长,淋漓不尽,则考虑是产后宫腔内胎盘、胎膜组织残留引起的异常出血。3、如果伴有发热、腹痛症状,或者是流出的血液具有明显的异味,则高度考",Doc_train_0717_0854,train_0717,gold,1.0
Event_7f27848e6be9,产后宫腔内胎盘、胎膜组织残留,异常出血,出血时间延长,"量,一般持续5-7天左右自己会干净。2、如果出血量明显过多或者是过少,出血时间延长,淋漓不尽,则考虑是产后宫腔内胎盘、胎膜组织残留引起的异常出血。3、如果伴有发热、腹痛症状,或者是流出的血液具有明显的异味,则高度考",Doc_train_0717_0854,train_0717,gold,1.0
Event_63cb7d231e1d,产后宫腔内胎盘、胎膜组织残留,异常出血,淋漓不尽,"-7天左右自己会干净。2、如果出血量明显过多或者是过少,出血时间延长,淋漓不尽,则考虑是产后宫腔内胎盘、胎膜组织残留引起的异常出血。3、如果伴有发热、腹痛症状,或者是流出的血液具有明显的异味,则高度考",Doc_train_0717_0854,train_0717,gold,1.0
Event_eed2247abab3,宫腔内感染性疾病,产后恶露快干净的时候又有鲜红色的血液流出,"伴有发热、腹痛症状,或者是流出的血液具有明显的异味","产妇在产后恶露快干净的时候又有鲜红色的血液流出,这种情况可能的原因主要包括以下几种:1、考虑是产后月经来潮的表现,这种情况,出血量如同日常的月经量,一般持续5-7天左右自己会干净。2、如果出血量明显过多或者是过少,出血时间延长,淋漓不尽,则考虑是产后宫腔内胎盘、胎膜组织残留引起的异常出血。3、如果伴有发热、腹痛症状,或者是流出的血液具有明显的异味,则高度考虑宫腔内感染性疾病引起异常出血的可能,应当及时到医院就诊。",Doc_train_0717_0854,train_0717,gold,1.0
